,game_id,team,set_nr,action,player_nr,player_name,position,digs,errors,total,efficiency
2336,11852,USA,1,dig,16,Akinradewo ,MB,1,0,1,100.00
2337,11852,USA,1,dig,22,Washington ,MB,1,0,1,100.00
2338,11852,USA,1,dig,3,Plummer ,OH,0,0,0,
2339,11852,USA,1,dig,6,Dixon ,MB,0,0,0,
2340,11852,USA,1,dig,7,Carlini ,S,0,0,0,
2341,11852,USA,1,dig,8,Tapp ,MB,0,0,0,
2342,11852,USA,1,dig,12,Thompson ,O,0,0,0,
2343,11852,USA,1,dig,15,Hill ,OH,0,0,0,
2344,11852,USA,1,dig,17,Courtney ,OH,0,0,0,
2346,11852,USA,2,dig,4,Wong-Orantes ,L,7,0,7,100.00
2347,11852,USA,2,dig,2,Poulter ,S,4,0,4,100.00
2348,11852,USA,2,dig,13,Parsons ,OH,2,0,3,66.67
2349,11852,USA,2,dig,10,Larson (C),OH,1,2,3,-33.33
2350,11852,USA,2,dig,3,Plummer ,OH,0,0,0,
2351,11852,USA,2,dig,6,Dixon ,MB,0,0,0,
2352,11852,USA,2,dig,7,Carlini ,S,0,0,0,
2353,11852,USA,2,dig,8,Tapp ,MB,0,0,0,
2354,11852,USA,2,dig,11,Drews ,O,0,0,1,0.00
2355,11852,USA,2,dig,12,Thompson ,O,0,0,0,
2356,11852,USA,2,dig,15,Hill ,OH,0,0,0,
2357,11852,USA,2,dig,16,Akinradewo ,MB,0,0,0,
2358,11852,USA,2,dig,17,Courtney ,OH,0,0,0,
2359,11852,USA,2,dig,22,Washington ,MB,0,0,0,
2361,11852,USA,3,dig,4,Wong-Orantes ,L,7,0,9,77.78
2362,11852,USA,3,dig,10,Larson (C),OH,7,2,9,55.56
2363,11852,USA,3,dig,11,Drews ,O,3,1,4,50.00
2364,11852,USA,3,dig,22,Washington ,MB,2,0,2,100.00
2365,11852,USA,3,dig,2,Poulter ,S,1,0,1,100.00
2366,11852,USA,3,dig,13,Parsons ,OH,1,0,1,100.00
2367,11852,USA,3,dig,3,Plummer ,OH,0,0,0,
2368,11852,USA,3,dig,6,Dixon ,MB,0,0,0,
2369,11852,USA,3,dig,7,Carlini ,S,0,0,0,
2370,11852,USA,3,dig,8,Tapp ,MB,0,0,0,
2371,11852,USA,3,dig,12,Thompson ,O,0,0,0,
2372,11852,USA,3,dig,15,Hill ,OH,0,0,0,
2373,11852,USA,3,dig,16,Akinradewo ,MB,0,0,1,0.00
2374,11852,USA,3,dig,17,Courtney ,OH,0,0,0,
2376,11852,USA,4,dig,4,Wong-Orantes ,L,8,0,9,88.89
2377,11852,USA,4,dig,10,Larson (C),OH,4,0,4,100.00
2378,11852,USA,4,dig,11,Drews ,O,3,1,4,50.00
2379,11852,USA,4,dig,2,Poulter ,S,1,0,2,50.00
2380,11852,USA,4,dig,16,Akinradewo ,MB,1,0,2,50.00
2381,11852,USA,4,dig,3,Plummer ,OH,0,0,0,
2382,11852,USA,4,dig,6,Dixon ,MB,0,0,0,
2383,11852,USA,4,dig,7,Carlini ,S,0,0,0,
2384,11852,USA,4,dig,8,Tapp ,MB,0,0,0,
2385,11852,USA,4,dig,12,Thompson ,O,0,0,0,
2386,11852,USA,4,dig,13,Parsons ,OH,0,0,0,
2387,11852,USA,4,dig,15,Hill ,OH,0,0,0,
2388,11852,USA,4,dig,17,Courtney ,OH,0,0,0,
2389,11852,USA,4,dig,22,Washington ,MB,0,0,0,
2391,11853,Serbia,1,dig,2,Dangubić (C),OH,4,0,4,100.00
2392,11853,Serbia,1,dig,22,Lozo ,O,3,1,4,50.00
2393,11853,Serbia,1,dig,7,Jaksic ,S,2,0,2,100.00
2394,11853,Serbia,1,dig,3,Caric ,O,1,0,2,50.00
2395,11853,Serbia,1,dig,6,Uzelac ,OH,0,0,0,
2396,11853,Serbia,1,dig,21,Kocic ,MB,0,0,0,
2397,11853,Serbia,1,dig,23,Djordjevic ,S,0,0,0,
2398,11853,Serbia,1,dig,24,Medic ,MB,0,0,0,
2399,11853,Serbia,1,dig,25,Markovic ,MB,0,0,0,
2400,11853,Serbia,1,dig,26,Savic ,O,0,0,0,
2401,11853,Serbia,1,dig,28,Delic ,MB,0,0,0,
2402,11853,Serbia,1,dig,31,Djurdjevic ,L,0,2,2,-100.00
2403,11853,Serbia,1,dig,32,Gocanin ,L,0,0,0,
2404,11853,Serbia,1,dig,34,Mirosavljevic ,OH,0,0,0,
2406,11853,Serbia,2,dig,7,Jaksic ,S,4,0,4,100.00
2407,11853,Serbia,2,dig,22,Lozo ,O,3,0,3,100.00
2408,11853,Serbia,2,dig,2,Dangubić (C),OH,2,0,2,100.00
2409,11853,Serbia,2,dig,3,Caric ,O,2,0,2,100.00
2410,11853,Serbia,2,dig,31,Djurdjevic ,L,2,2,4,0.00
2411,11853,Serbia,2,dig,6,Uzelac ,OH,0,0,0,
2412,11853,Serbia,2,dig,21,Kocic ,MB,0,0,0,
2413,11853,Serbia,2,dig,23,Djordjevic ,S,0,1,1,-100.00
2414,11853,Serbia,2,dig,24,Medic ,MB,0,0,0,
2415,11853,Serbia,2,dig,25,Markovic ,MB,0,0,0,
2416,11853,Serbia,2,dig,26,Savic ,O,0,0,0,
2417,11853,Serbia,2,dig,28,Delic ,MB,0,0,0,
2418,11853,Serbia,2,dig,32,Gocanin ,L,0,0,0,
2419,11853,Serbia,2,dig,34,Mirosavljevic ,OH,0,0,0,
2421,11853,Serbia,3,dig,2,Dangubić (C),OH,3,0,4,75.00
2422,11853,Serbia,3,dig,3,Caric ,O,2,0,2,100.00
2423,11853,Serbia,3,dig,32,Gocanin ,L,2,1,3,33.33
2424,11853,Serbia,3,dig,34,Mirosavljevic ,OH,2,0,2,100.00
2425,11853,Serbia,3,dig,22,Lozo ,O,1,0,1,100.00
2426,11853,Serbia,3,dig,23,Djordjevic ,S,1,1,2,0.00
2427,11853,Serbia,3,dig,31,Djurdjevic ,L,1,2,3,-33.33
2428,11853,Serbia,3,dig,6,Uzelac ,OH,0,0,0,
2429,11853,Serbia,3,dig,7,Jaksic ,S,0,0,0,
2430,11853,Serbia,3,dig,21,Kocic ,MB,0,1,1,-100.00
2431,11853,Serbia,3,dig,24,Medic ,MB,0,0,0,
2432,11853,Serbia,3,dig,25,Markovic ,MB,0,0,0,
2433,11853,Serbia,3,dig,26,Savic ,O,0,0,0,
2434,11853,Serbia,3,dig,28,Delic ,MB,0,0,0,
2436,11853,Serbia,4,dig,7,Jaksic ,S,5,0,6,83.33
2437,11853,Serbia,4,dig,3,Caric ,O,3,0,3,100.00
2438,11853,Serbia,4,dig,31,Djurdjevic ,L,2,0,2,100.00
2439,11853,Serbia,4,dig,2,Dangubić (C),OH,1,0,1,100.00
2440,11853,Serbia,4,dig,32,Gocanin ,L,1,1,2,0.00
2441,11853,Serbia,4,dig,34,Mirosavljevic ,OH,1,0,1,100.00
2442,11853,Serbia,4,dig,6,Uzelac ,OH,0,0,0,
2443,11853,Serbia,4,dig,21,Kocic ,MB,0,1,1,-100.00
2444,11853,Serbia,4,dig,22,Lozo ,O,0,0,0,
2445,11853,Serbia,4,dig,23,Djordjevic ,S,0,0,0,
2446,11853,Serbia,4,dig,24,Medic ,MB,0,0,0,
2447,11853,Serbia,4,dig,25,Markovic ,MB,0,0,0,
2448,11853,Serbia,4,dig,26,Savic ,O,0,0,0,
2449,11853,Serbia,4,dig,28,Delic ,MB,0,0,0,
2451,11853,Italy,1,dig,32,Omoruyi ,OH,4,0,4,100.00
2452,11853,Italy,1,dig,29,D'Odorico ,OH,3,0,3,100.00
2453,11853,Italy,1,dig,31,Fersino ,L,3,1,4,50.00
2454,11853,Italy,1,dig,19,Mingardi ,OH,2,0,2,100.00
2455,11853,Italy,1,dig,23,De Bortoli ,L,2,0,2,100.00
2456,11853,Italy,1,dig,2,Bosio (C),S,0,0,0,
2457,11853,Italy,1,dig,4,Bonifacio ,MB,0,0,0,
2458,11853,Italy,1,dig,12,Guerra ,OH,0,0,0,
2459,11853,Italy,1,dig,15,Nwakalor S. ,O,0,0,0,
2460,11853,Italy,1,dig,21,Lubian ,MB,0,0,0,
2461,11853,Italy,1,dig,24,Mazzaro ,MB,0,0,0,
2462,11853,Italy,1,dig,26,Battistoni ,S,0,0,0,
2463,11853,Italy,1,dig,27,Furlan ,MB,0,0,0,
2464,11853,Italy,1,dig,28,Melli ,OH,0,0,0,
2466,11853,Italy,2,dig,32,Omoruyi ,OH,3,1,4,50.00
2467,11853,Italy,2,dig,2,Bosio (C),S,2,0,2,100.00
2468,11853,Italy,2,dig,24,Mazzaro ,MB,2,1,3,33.33
2469,11853,Italy,2,dig,29,D'Odorico ,OH,2,1,3,33.33
2470,11853,Italy,2,dig,15,Nwakalor S. ,O,1,0,2,50.00
2471,11853,Italy,2,dig,23,De Bortoli ,L,1,1,2,0.00
2472,11853,Italy,2,dig,26,Battistoni ,S,1,1,2,0.00
2473,11853,Italy,2,dig,31,Fersino ,L,1,2,3,-33.33
2474,11853,Italy,2,dig,4,Bonifacio ,MB,0,0,0,
2475,11853,Italy,2,dig,12,Guerra ,OH,0,0,0,
2476,11853,Italy,2,dig,19,Mingardi ,OH,0,0,0,
2477,11853,Italy,2,dig,21,Lubian ,MB,0,0,0,
2478,11853,Italy,2,dig,27,Furlan ,MB,0,0,0,
2479,11853,Italy,2,dig,28,Melli ,OH,0,0,0,
2481,11853,Italy,3,dig,26,Battistoni ,S,3,1,4,50.00
2482,11853,Italy,3,dig,31,Fersino ,L,3,2,5,20.00
2483,11853,Italy,3,dig,15,Nwakalor S. ,O,2,0,2,100.00
2484,11853,Italy,3,dig,21,Lubian ,MB,1,0,1,100.00
2485,11853,Italy,3,dig,29,D'Odorico ,OH,1,0,1,100.00
2486,11853,Italy,3,dig,32,Omoruyi ,OH,1,1,2,0.00
2487,11853,Italy,3,dig,2,Bosio (C),S,0,0,0,
2488,11853,Italy,3,dig,4,Bonifacio ,MB,0,0,0,
2489,11853,Italy,3,dig,12,Guerra ,OH,0,0,0,
2490,11853,Italy,3,dig,19,Mingardi ,OH,0,0,0,
2491,11853,Italy,3,dig,23,De Bortoli ,L,0,0,0,
2492,11853,Italy,3,dig,24,Mazzaro ,MB,0,0,0,
2493,11853,Italy,3,dig,27,Furlan ,MB,0,0,0,
2494,11853,Italy,3,dig,28,Melli ,OH,0,0,0,
2496,11853,Italy,4,dig,26,Battistoni ,S,3,1,4,50.00
2497,11853,Italy,4,dig,28,Melli ,OH,3,0,3,100.00
2498,11853,Italy,4,dig,15,Nwakalor S. ,O,2,1,3,33.33
2499,11853,Italy,4,dig,31,Fersino ,L,2,1,3,33.33
2500,11853,Italy,4,dig,24,Mazzaro ,MB,1,0,2,50.00
2501,11853,Italy,4,dig,27,Furlan ,MB,1,0,1,100.00
2502,11853,Italy,4,dig,32,Omoruyi ,OH,1,0,2,50.00
2503,11853,Italy,4,dig,2,Bosio (C),S,0,0,0,
2504,11853,Italy,4,dig,4,Bonifacio ,MB,0,0,0,
2505,11853,Italy,4,dig,12,Guerra ,OH,0,0,0,
2506,11853,Italy,4,dig,19,Mingardi ,OH,0,0,0,
2507,11853,Italy,4,dig,21,Lubian ,MB,0,0,0,
2508,11853,Italy,4,dig,23,De Bortoli ,L,0,0,0,
2509,11853,Italy,4,dig,29,D'Odorico ,OH,0,0,0,
2511,11854,Thailand,1,dig,15,K.Malika ,O,6,1,8,62.50
2512,11854,Thailand,1,dig,10,A.Wilavan ,L,3,1,4,50.00
2513,11854,Thailand,1,dig,2,P. Piyanut ,L,1,0,1,100.00
2514,11854,Thailand,1,dig,6,S.Onuma ,OH,1,2,3,-33.33
2515,11854,Thailand,1,dig,9,C.Sutadta ,OH,1,2,3,-33.33
2516,11854,Thailand,1,dig,3,M.Sirima ,S,0,0,0,
2517,11854,Thailand,1,dig,5,T.Pleumjit (C),MB,0,0,0,
2518,11854,Thailand,1,dig,11,H.Amporn ,MB,0,0,0,
2519,11854,Thailand,1,dig,12,C.Tapaphaipun ,L,0,0,0,
2520,11854,Thailand,1,dig,13,T.Nootsara ,S,0,2,2,-100.00
2521,11854,Thailand,1,dig,14,Pattiya ,OH,0,0,0,
2522,11854,Thailand,1,dig,19,K.Karina ,MB,0,0,0,
2523,11854,Thailand,1,dig,22,N.Chatsuda ,OH,0,0,0,
2524,11854,Thailand,1,dig,24,N.Watchareeya ,MB,0,0,0,
2526,11854,Thailand,2,dig,2,P. Piyanut ,L,3,2,5,20.00
2527,11854,Thailand,2,dig,15,K.Malika ,O,2,2,4,0.00
2528,11854,Thailand,2,dig,22,N.Chatsuda ,OH,2,1,3,33.33
2529,11854,Thailand,2,dig,10,A.Wilavan ,L,1,2,3,-33.33
2530,11854,Thailand,2,dig,13,T.Nootsara ,S,1,2,3,-33.33
2531,11854,Thailand,2,dig,3,M.Sirima ,S,0,1,1,-100.00
2532,11854,Thailand,2,dig,5,T.Pleumjit (C),MB,0,0,0,
2533,11854,Thailand,2,dig,6,S.Onuma ,OH,0,1,1,-100.00
2534,11854,Thailand,2,dig,9,C.Sutadta ,OH,0,0,0,
2535,11854,Thailand,2,dig,11,H.Amporn ,MB,0,0,0,
2536,11854,Thailand,2,dig,12,C.Tapaphaipun ,L,0,0,0,
2537,11854,Thailand,2,dig,14,Pattiya ,OH,0,0,0,
2538,11854,Thailand,2,dig,19,K.Karina ,MB,0,0,0,
2539,11854,Thailand,2,dig,24,N.Watchareeya ,MB,0,0,0,
2541,11854,Thailand,3,dig,2,P. Piyanut ,L,2,3,5,-20.00
2542,11854,Thailand,3,dig,10,A.Wilavan ,L,2,2,5,0.00
2543,11854,Thailand,3,dig,15,K.Malika ,O,1,0,1,100.00
2544,11854,Thailand,3,dig,3,M.Sirima ,S,0,0,0,
2545,11854,Thailand,3,dig,5,T.Pleumjit (C),MB,0,0,0,
2546,11854,Thailand,3,dig,6,S.Onuma ,OH,0,0,0,
2547,11854,Thailand,3,dig,9,C.Sutadta ,OH,0,0,0,
2548,11854,Thailand,3,dig,11,H.Amporn ,MB,0,0,0,
2549,11854,Thailand,3,dig,12,C.Tapaphaipun ,L,0,0,0,
2550,11854,Thailand,3,dig,13,T.Nootsara ,S,0,3,3,-100.00
2551,11854,Thailand,3,dig,14,Pattiya ,OH,0,0,0,
2552,11854,Thailand,3,dig,19,K.Karina ,MB,0,0,0,
2553,11854,Thailand,3,dig,22,N.Chatsuda ,OH,0,0,0,
2554,11854,Thailand,3,dig,24,N.Watchareeya ,MB,0,0,0,
2556,11854,Netherlands,1,dig,9,Schoot ,L,4,1,5,60.00
2557,11854,Netherlands,1,dig,19,Daalderop ,OH,4,1,5,60.00
2558,11854,Netherlands,1,dig,26,Dambrink ,O,2,0,2,100.00
2559,11854,Netherlands,1,dig,11,Buijs (C),OH,1,0,4,25.00
2560,11854,Netherlands,1,dig,23,Timmerman ,MB,1,0,1,100.00
2561,11854,Netherlands,1,dig,1,Knip ,L,0,0,0,
2562,11854,Netherlands,1,dig,2,Savelkoel ,OH,0,0,0,
2563,11854,Netherlands,1,dig,7,Lohuis ,MB,0,0,1,0.00
2564,11854,Netherlands,1,dig,8,Korevaar ,MB,0,0,0,
2565,11854,Netherlands,1,dig,10,Van Aalen ,S,0,0,0,
2566,11854,Netherlands,1,dig,12,Bongaerts ,S,0,0,0,
2567,11854,Netherlands,1,dig,16,Baijens ,MB,0,0,0,
2568,11854,Netherlands,1,dig,18,M. Jasper ,OH,0,0,0,
2569,11854,Netherlands,1,dig,21,Meijers ,OH,0,0,0,
2571,11854,Netherlands,2,dig,11,Buijs (C),OH,4,1,5,60.00
2572,11854,Netherlands,2,dig,9,Schoot ,L,3,0,5,60.00
2573,11854,Netherlands,2,dig,7,Lohuis ,MB,1,1,2,0.00
2574,11854,Netherlands,2,dig,12,Bongaerts ,S,1,0,1,100.00
2575,11854,Netherlands,2,dig,18,M. Jasper ,OH,1,0,1,100.00
2576,11854,Netherlands,2,dig,19,Daalderop ,OH,1,0,1,100.00
2577,11854,Netherlands,2,dig,1,Knip ,L,0,0,0,
2578,11854,Netherlands,2,dig,2,Savelkoel ,OH,0,0,0,
2579,11854,Netherlands,2,dig,8,Korevaar ,MB,0,0,0,
2580,11854,Netherlands,2,dig,10,Van Aalen ,S,0,0,0,
2581,11854,Netherlands,2,dig,16,Baijens ,MB,0,0,0,
2582,11854,Netherlands,2,dig,21,Meijers ,OH,0,0,0,
2583,11854,Netherlands,2,dig,23,Timmerman ,MB,0,0,0,
2584,11854,Netherlands,2,dig,26,Dambrink ,O,0,0,0,
2586,11854,Netherlands,3,dig,1,Knip ,L,5,0,5,100.00
2587,11854,Netherlands,3,dig,19,Daalderop ,OH,2,0,2,100.00
2588,11854,Netherlands,3,dig,12,Bongaerts ,S,1,2,4,-25.00
2589,11854,Netherlands,3,dig,2,Savelkoel ,OH,0,0,0,
2590,11854,Netherlands,3,dig,7,Lohuis ,MB,0,0,0,
2591,11854,Netherlands,3,dig,8,Korevaar ,MB,0,0,0,
2592,11854,Netherlands,3,dig,9,Schoot ,L,0,0,0,
2593,11854,Netherlands,3,dig,10,Van Aalen ,S,0,0,0,
2594,11854,Netherlands,3,dig,11,Buijs (C),OH,0,1,1,-100.00
2595,11854,Netherlands,3,dig,16,Baijens ,MB,0,0,0,
2596,11854,Netherlands,3,dig,18,M. Jasper ,OH,0,0,0,
2597,11854,Netherlands,3,dig,21,Meijers ,OH,0,0,0,
2598,11854,Netherlands,3,dig,23,Timmerman ,MB,0,0,0,
2599,11854,Netherlands,3,dig,26,Dambrink ,O,0,1,1,-100.00
2601,11855,Belgium,1,dig,17,Van de Vyver I. (C),S,5,4,9,11.11
2602,11855,Belgium,1,dig,7,Van Gestel ,OH,4,2,6,33.33
2603,11855,Belgium,1,dig,3,Herbots ,OH,3,0,3,100.00
2604,11855,Belgium,1,dig,10,Sobolska ,MB,1,0,1,100.00
2605,11855,Belgium,1,dig,13,Janssens ,MB,1,0,1,100.00
2606,11855,Belgium,1,dig,4,Lemmens ,MB,0,0,0,
2607,11855,Belgium,1,dig,5,Guilliams ,OH,0,2,2,-100.00
2608,11855,Belgium,1,dig,6,Gilson ,OH,0,0,0,
2609,11855,Belgium,1,dig,9,Demeyer ,OH,0,0,0,
2610,11855,Belgium,1,dig,14,De Valkeneer ,OH,0,0,0,
2611,11855,Belgium,1,dig,15,Van de Vyver ,S,0,0,0,
2612,11855,Belgium,1,dig,18,Rampelberg ,L,0,1,1,-100.00
2613,11855,Belgium,1,dig,19,Van Avermaet ,MB,0,0,0,
2614,11855,Belgium,1,dig,21,Stragier ,OH,0,0,0,
2616,11855,Belgium,2,dig,5,Guilliams ,OH,7,2,11,45.45
2617,11855,Belgium,2,dig,3,Herbots ,OH,5,1,6,66.67
2618,11855,Belgium,2,dig,7,Van Gestel ,OH,3,0,3,100.00
2619,11855,Belgium,2,dig,17,Van de Vyver I. (C),S,3,1,4,50.00
2620,11855,Belgium,2,dig,18,Rampelberg ,L,3,2,5,20.00
2621,11855,Belgium,2,dig,4,Lemmens ,MB,0,0,0,
2622,11855,Belgium,2,dig,6,Gilson ,OH,0,0,0,
2623,11855,Belgium,2,dig,9,Demeyer ,OH,0,0,0,
2624,11855,Belgium,2,dig,10,Sobolska ,MB,0,0,0,
2625,11855,Belgium,2,dig,13,Janssens ,MB,0,0,0,
2626,11855,Belgium,2,dig,14,De Valkeneer ,OH,0,0,0,
2627,11855,Belgium,2,dig,15,Van de Vyver ,S,0,0,0,
2628,11855,Belgium,2,dig,19,Van Avermaet ,MB,0,0,0,
2629,11855,Belgium,2,dig,21,Stragier ,OH,0,0,0,
2631,11855,Belgium,3,dig,17,Van de Vyver I. (C),S,5,0,5,100.00
2632,11855,Belgium,3,dig,7,Van Gestel ,OH,4,0,4,100.00
2633,11855,Belgium,3,dig,3,Herbots ,OH,3,0,3,100.00
2634,11855,Belgium,3,dig,4,Lemmens ,MB,3,0,3,100.00
2635,11855,Belgium,3,dig,5,Guilliams ,OH,3,1,6,33.33
2636,11855,Belgium,3,dig,13,Janssens ,MB,2,0,2,100.00
2637,11855,Belgium,3,dig,18,Rampelberg ,L,2,0,2,100.00
2638,11855,Belgium,3,dig,6,Gilson ,OH,0,0,0,
2639,11855,Belgium,3,dig,9,Demeyer ,OH,0,0,0,
2640,11855,Belgium,3,dig,10,Sobolska ,MB,0,0,0,
2641,11855,Belgium,3,dig,14,De Valkeneer ,OH,0,0,0,
2642,11855,Belgium,3,dig,15,Van de Vyver ,S,0,0,0,
2643,11855,Belgium,3,dig,19,Van Avermaet ,MB,0,0,0,
2644,11855,Belgium,3,dig,21,Stragier ,OH,0,0,0,
2646,11855,Belgium,4,dig,18,Rampelberg ,L,6,1,7,71.43
2647,11855,Belgium,4,dig,7,Van Gestel ,OH,4,2,6,33.33
2648,11855,Belgium,4,dig,3,Herbots ,OH,3,1,4,50.00
2649,11855,Belgium,4,dig,13,Janssens ,MB,2,0,3,66.67
2650,11855,Belgium,4,dig,5,Guilliams ,OH,1,0,1,100.00
2651,11855,Belgium,4,dig,17,Van de Vyver I. (C),S,1,0,1,100.00
2652,11855,Belgium,4,dig,4,Lemmens ,MB,0,0,0,
2653,11855,Belgium,4,dig,6,Gilson ,OH,0,0,0,
2654,11855,Belgium,4,dig,9,Demeyer ,OH,0,0,0,
2655,11855,Belgium,4,dig,10,Sobolska ,MB,0,0,0,
2656,11855,Belgium,4,dig,14,De Valkeneer ,OH,0,0,0,
2657,11855,Belgium,4,dig,15,Van de Vyver ,S,0,0,0,
2658,11855,Belgium,4,dig,19,Van Avermaet ,MB,0,0,0,
2659,11855,Belgium,4,dig,21,Stragier ,OH,0,0,0,
2661,11855,Belgium,5,dig,5,Guilliams ,OH,4,0,4,100.00
2662,11855,Belgium,5,dig,7,Van Gestel ,OH,3,0,3,100.00
2663,11855,Belgium,5,dig,17,Van de Vyver I. (C),S,2,0,2,100.00
2664,11855,Belgium,5,dig,4,Lemmens ,MB,1,0,1,100.00
2665,11855,Belgium,5,dig,3,Herbots ,OH,0,2,2,-100.00
2666,11855,Belgium,5,dig,6,Gilson ,OH,0,0,0,
2667,11855,Belgium,5,dig,9,Demeyer ,OH,0,0,0,
2668,11855,Belgium,5,dig,10,Sobolska ,MB,0,0,0,
2669,11855,Belgium,5,dig,13,Janssens ,MB,0,0,0,
2670,11855,Belgium,5,dig,14,De Valkeneer ,OH,0,0,0,
2671,11855,Belgium,5,dig,15,Van de Vyver ,S,0,0,0,
2672,11855,Belgium,5,dig,18,Rampelberg ,L,0,1,1,-100.00
2673,11855,Belgium,5,dig,19,Van Avermaet ,MB,0,0,0,
2674,11855,Belgium,5,dig,21,Stragier ,OH,0,0,0,
2676,11855,Dominican Republic,1,dig,5,Castillo ,L,4,0,5,80.00
2677,11855,Dominican Republic,1,dig,21,J. Martinez ,MB,3,0,4,75.00
2678,11855,Dominican Republic,1,dig,3,Eve ,MB,2,1,4,25.00
2679,11855,Dominican Republic,1,dig,7,Marte ,S,2,2,4,0.00
2680,11855,Dominican Republic,1,dig,18,De La Cruz ,OH,2,3,7,-14.29
2681,11855,Dominican Republic,1,dig,23,Gaila ,O,2,2,4,0.00
2682,11855,Dominican Republic,1,dig,1,Valdez ,MB,0,0,0,
2683,11855,Dominican Republic,1,dig,6,Dominguez ,S,0,0,0,
2684,11855,Dominican Republic,1,dig,11,Rodriguez ,MB,0,0,0,
2685,11855,Dominican Republic,1,dig,14,Rivera (C),OH,0,0,1,0.00
2686,11855,Dominican Republic,1,dig,16,Peña Isabel ,OH,0,1,1,-100.00
2687,11855,Dominican Republic,1,dig,17,Mambru ,O,0,0,0,
2688,11855,Dominican Republic,1,dig,20,B. Martinez ,OH,0,0,0,
2689,11855,Dominican Republic,1,dig,25,L. Martinez ,L,0,0,0,
2691,11855,Dominican Republic,2,dig,5,Castillo ,L,5,1,7,57.14
2692,11855,Dominican Republic,2,dig,18,De La Cruz ,OH,5,1,6,66.67
2693,11855,Dominican Republic,2,dig,3,Eve ,MB,4,1,5,60.00
2694,11855,Dominican Republic,2,dig,23,Gaila ,O,4,0,4,100.00
2695,11855,Dominican Republic,2,dig,14,Rivera (C),OH,3,3,6,0.00
2696,11855,Dominican Republic,2,dig,7,Marte ,S,2,0,2,100.00
2697,11855,Dominican Republic,2,dig,6,Dominguez ,S,1,0,1,100.00
2698,11855,Dominican Republic,2,dig,1,Valdez ,MB,0,0,0,
2699,11855,Dominican Republic,2,dig,11,Rodriguez ,MB,0,0,0,
2700,11855,Dominican Republic,2,dig,16,Peña Isabel ,OH,0,0,0,
2701,11855,Dominican Republic,2,dig,17,Mambru ,O,0,0,0,
2702,11855,Dominican Republic,2,dig,20,B. Martinez ,OH,0,0,0,
2703,11855,Dominican Republic,2,dig,21,J. Martinez ,MB,0,0,0,
2704,11855,Dominican Republic,2,dig,25,L. Martinez ,L,0,0,0,
2706,11855,Dominican Republic,3,dig,5,Castillo ,L,8,1,9,77.78
2707,11855,Dominican Republic,3,dig,3,Eve ,MB,3,0,3,100.00
2708,11855,Dominican Republic,3,dig,23,Gaila ,O,3,0,3,100.00
2709,11855,Dominican Republic,3,dig,7,Marte ,S,2,0,2,100.00
2710,11855,Dominican Republic,3,dig,14,Rivera (C),OH,2,0,2,100.00
2711,11855,Dominican Republic,3,dig,20,B. Martinez ,OH,2,0,2,100.00
2712,11855,Dominican Republic,3,dig,16,Peña Isabel ,OH,1,0,1,100.00
2713,11855,Dominican Republic,3,dig,21,J. Martinez ,MB,1,0,1,100.00
2714,11855,Dominican Republic,3,dig,1,Valdez ,MB,0,0,0,
2715,11855,Dominican Republic,3,dig,6,Dominguez ,S,0,0,0,
2716,11855,Dominican Republic,3,dig,11,Rodriguez ,MB,0,0,0,
2717,11855,Dominican Republic,3,dig,17,Mambru ,O,0,0,0,
2718,11855,Dominican Republic,3,dig,18,De La Cruz ,OH,0,0,0,
2719,11855,Dominican Republic,3,dig,25,L. Martinez ,L,0,0,0,
2721,11855,Dominican Republic,4,dig,23,Gaila ,O,5,1,6,66.67
2722,11855,Dominican Republic,4,dig,3,Eve ,MB,4,1,5,60.00
2723,11855,Dominican Republic,4,dig,5,Castillo ,L,4,0,4,100.00
2724,11855,Dominican Republic,4,dig,18,De La Cruz ,OH,1,0,1,100.00
2725,11855,Dominican Republic,4,dig,21,J. Martinez ,MB,1,0,1,100.00
2726,11855,Dominican Republic,4,dig,1,Valdez ,MB,0,0,0,
2727,11855,Dominican Republic,4,dig,6,Dominguez ,S,0,0,0,
2728,11855,Dominican Republic,4,dig,7,Marte ,S,0,1,2,-50.00
2729,11855,Dominican Republic,4,dig,11,Rodriguez ,MB,0,0,0,
2730,11855,Dominican Republic,4,dig,14,Rivera (C),OH,0,0,0,
2731,11855,Dominican Republic,4,dig,16,Peña Isabel ,OH,0,0,0,
2732,11855,Dominican Republic,4,dig,17,Mambru ,O,0,0,0,
2733,11855,Dominican Republic,4,dig,20,B. Martinez ,OH,0,0,0,
2734,11855,Dominican Republic,4,dig,25,L. Martinez ,L,0,0,0,
2736,11855,Dominican Republic,5,dig,3,Eve ,MB,2,0,2,100.00
2737,11855,Dominican Republic,5,dig,5,Castillo ,L,2,3,5,-20.00
2738,11855,Dominican Republic,5,dig,18,De La Cruz ,OH,1,0,1,100.00
2739,11855,Dominican Republic,5,dig,1,Valdez ,MB,0,0,0,
2740,11855,Dominican Republic,5,dig,6,Dominguez ,S,0,0,0,
2741,11855,Dominican Republic,5,dig,7,Marte ,S,0,0,0,
2742,11855,Dominican Republic,5,dig,11,Rodriguez ,MB,0,0,0,
2743,11855,Dominican Republic,5,dig,14,Rivera (C),OH,0,0,0,
2744,11855,Dominican Republic,5,dig,16,Peña Isabel ,OH,0,0,0,
2745,11855,Dominican Republic,5,dig,17,Mambru ,O,0,0,0,
